dataset,trial,epsilon,alpha,n,num_policies,oracle_lp_saved,oracle_lp_error,method,m,radius,alpha_used,selected_threshold,empirical_loss,ucb,realized_error,budget_saved,avg_cost,violated,chosen_source
ImageNetV2,430,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.36240000000000006,0.0725,0.09986664152555987,0.0695,0.3405,0.6595,0.0,
ImageNetV2,430,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.4355,0.0725,0.09986664152555987,0.0787,0.373,0.627,0.0,
ImageNetV2,430,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.4163,0.0695,0.09986807309541526,0.0748,0.3668,0.6332,0.0,B
ImageNetV2,431,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.155,0.0705,0.09786664152555986,0.0615,0.5177,0.48229999999999995,0.0,
ImageNetV2,431,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.33730000000000004,0.0725,0.09986664152555987,0.0646,0.3312,0.6688000000000001,0.0,
ImageNetV2,431,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.378,0.0725,0.09986664152555987,0.0662,0.3506,0.6494,0.0,
ImageNetV2,431,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.3638,0.069,0.09936807309541526,0.0639,0.3457,0.6543,0.0,B
ImageNetV2,432,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.17500000000000002,0.0725,0.09986664152555987,0.0687,0.5367,0.46330000000000005,0.0,
ImageNetV2,432,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.33909999999999996,0.0725,0.09986664152555987,0.0649,0.3319,0.6681,0.0,
ImageNetV2,432,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.38480000000000003,0.0725,0.09986664152555987,0.0674,0.3533,0.6467,0.0,
ImageNetV2,432,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.374,0.0695,0.09986807309541526,0.0654,0.3492,0.6508,0.0,B
ImageNetV2,433,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.18,0.072,0.09936664152555987,0.0698,0.5403,0.4597,0.0,
ImageNetV2,433,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.36240000000000006,0.072,0.09936664152555987,0.0695,0.3405,0.6595,0.0,
ImageNetV2,433,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.392,0.072,0.09936664152555987,0.0694,0.3564,0.6436,0.0,
ImageNetV2,433,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.3801,0.0695,0.09986807309541526,0.0665,0.3514,0.6486000000000001,0.0,B
ImageNetV2,434,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.185,0.0705,0.09786664152555986,0.072,0.5457,0.45430000000000004,0.0,
ImageNetV2,434,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.3719,0.0725,0.09986664152555987,0.0712,0.3438,0.6562,0.0,
ImageNetV2,434,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.45009999999999994,0.0725,0.09986664152555987,0.082,0.3787,0.6213,0.0,
ImageNetV2,434,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.43410000000000004,0.0695,0.09986807309541526,0.0783,0.3725,0.6275,0.0,B
ImageNetV2,435,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.215,0.0725,0.09986664152555987,0.0814,0.5712,0.42879999999999996,0.0,
ImageNetV2,435,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.38749999999999996,0.0725,0.09986664152555987,0.0743,0.3501,0.6498999999999999,0.0,
ImageNetV2,435,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.43410000000000004,0.0725,0.09986664152555987,0.0783,0.3725,0.6275,0.0,
ImageNetV2,435,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.42689999999999995,0.0695,0.09986807309541526,0.0767,0.3699,0.6301,0.0,B
ImageNetV2,436,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.18,0.072,0.09936664152555987,0.0698,0.5403,0.4597,0.0,
ImageNetV2,436,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.3951,0.0725,0.09986664152555987,0.0762,0.3532,0.6468,0.0,
ImageNetV2,436,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.39990000000000003,0.0725,0.09986664152555987,0.0714,0.3604,0.6396,0.0,
ImageNetV2,436,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.3869,0.0695,0.09986807309541526,0.0682,0.3544,0.6456,0.0,B
ImageNetV2,437,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.19,0.0725,0.09986664152555987,0.0732,0.5504,0.4496,0.0,
ImageNetV2,437,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.43989999999999996,0.0725,0.09986664152555987,0.0839,0.3685,0.6315,0.0,
ImageNetV2,437,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.42390000000000005,0.0725,0.09986664152555987,0.0762,0.3689,0.6311,0.0,
ImageNetV2,437,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.40759999999999996,0.0695,0.09986807309541526,0.0736,0.3638,0.6362,0.0,B
ImageNetV2,438,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.215,0.072,0.09936664152555987,0.0814,0.5712,0.42879999999999996,0.0,
ImageNetV2,438,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.38539999999999996,0.0725,0.09986664152555987,0.0739,0.3495,0.6505000000000001,0.0,
ImageNetV2,438,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.39990000000000003,0.0725,0.09986664152555987,0.0714,0.3604,0.6396,0.0,
ImageNetV2,438,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.3889,0.0695,0.09986807309541526,0.0689,0.3556,0.6444,0.0,B
ImageNetV2,439,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.19,0.0705,0.09786664152555986,0.0732,0.5504,0.4496,0.0,
ImageNetV2,439,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.375,0.072,0.09936664152555987,0.0716,0.3447,0.6553,0.0,
ImageNetV2,439,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.4232,0.0725,0.09986664152555987,0.0761,0.3686,0.6314,0.0,
ImageNetV2,439,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.39459999999999995,0.0695,0.09986807309541526,0.0705,0.3583,0.6416999999999999,0.0,B
ImageNetV2,440,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.22,0.071,0.09836664152555986,0.0829,0.5744,0.4256,0.0,
ImageNetV2,440,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.36450000000000005,0.0725,0.09986664152555987,0.0701,0.342,0.6579999999999999,0.0,
ImageNetV2,440,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.42410000000000003,0.0725,0.09986664152555987,0.0763,0.369,0.631,0.0,
ImageNetV2,440,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.39690000000000003,0.0695,0.09986807309541526,0.0708,0.3594,0.6406000000000001,0.0,B
ImageNetV2,441,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.215,0.072,0.09936664152555987,0.0814,0.5712,0.42879999999999996,0.0,
ImageNetV2,441,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.3902,0.0725,0.09986664152555987,0.0751,0.3513,0.6487,0.0,
ImageNetV2,441,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.42710000000000004,0.0725,0.09986664152555987,0.0768,0.3701,0.6299,0.0,
ImageNetV2,441,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.4004,0.0695,0.09986807309541526,0.0716,0.3607,0.6393,0.0,B
ImageNetV2,442,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.185,0.0705,0.09786664152555986,0.072,0.5457,0.45430000000000004,0.0,
ImageNetV2,442,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.4101,0.0725,0.09986664152555987,0.0785,0.3581,0.6419,0.0,
ImageNetV2,442,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.3931,0.0725,0.09986664152555987,0.0699,0.3572,0.6428,0.0,
ImageNetV2,442,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.3809,0.0695,0.09986807309541526,0.0669,0.3518,0.6482,0.0,B
ImageNetV2,443,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.165,0.0715,0.09886664152555986,0.0653,0.528,0.472,0.0,
ImageNetV2,443,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.3851,0.0725,0.09986664152555987,0.0738,0.3493,0.6507000000000001,0.0,
ImageNetV2,443,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.37460000000000004,0.0725,0.09986664152555987,0.0656,0.3496,0.6504,0.0,
ImageNetV2,443,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.35509999999999997,0.0695,0.09986807309541526,0.0619,0.3424,0.6576,0.0,B
ImageNetV2,444,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.17500000000000002,0.0725,0.09986664152555987,0.0687,0.5367,0.46330000000000005,0.0,
ImageNetV2,444,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.3509,0.0725,0.09986664152555987,0.0677,0.337,0.663,0.0,
ImageNetV2,444,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.4105,0.072,0.09936664152555987,0.074,0.3649,0.6351,0.0,
ImageNetV2,444,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.3972,0.0695,0.09986807309541526,0.0709,0.3595,0.6405000000000001,0.0,B
ImageNetV2,445,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.2,0.072,0.09936664152555987,0.0767,0.5597,0.4403,0.0,
ImageNetV2,445,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.42110000000000003,0.0715,0.09886664152555986,0.0805,0.3626,0.6374,0.0,
ImageNetV2,445,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.38939999999999997,0.0725,0.09986664152555987,0.069,0.3558,0.6442,0.0,
ImageNetV2,445,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.41069999999999995,0.0695,0.09986807309541526,0.0788,0.3585,0.6415,0.0,A
ImageNetV2,446,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.2,0.072,0.09936664152555987,0.0767,0.5597,0.4403,0.0,
ImageNetV2,446,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.38070000000000004,0.072,0.09936664152555987,0.0726,0.3469,0.6531,0.0,
ImageNetV2,446,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.4524,0.0725,0.09986664152555987,0.0822,0.3793,0.6207,0.0,
ImageNetV2,446,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.4303,0.0695,0.09986807309541526,0.0774,0.3711,0.6289,0.0,B
ImageNetV2,447,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.18,0.0715,0.09886664152555986,0.0698,0.5403,0.4597,0.0,
ImageNetV2,447,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.381,0.0725,0.09986664152555987,0.0729,0.3474,0.6526000000000001,0.0,
ImageNetV2,447,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.4103,0.0725,0.09986664152555987,0.0738,0.3647,0.6353,0.0,
ImageNetV2,447,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.36929999999999996,0.0695,0.09986807309541526,0.0647,0.3477,0.6523,0.0,B
ImageNetV2,448,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.185,0.0725,0.09986664152555987,0.072,0.5457,0.45430000000000004,0.0,
ImageNetV2,448,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.3591,0.0725,0.09986664152555987,0.0687,0.3394,0.6606000000000001,0.0,
ImageNetV2,448,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.4475,0.0725,0.09986664152555987,0.0817,0.3779,0.6221,0.0,
ImageNetV2,448,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.43889999999999996,0.0695,0.09986807309541526,0.0795,0.3742,0.6258,0.0,B
ImageNetV2,449,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.20500000000000002,0.07,0.09736664152555988,0.0783,0.5638,0.43620000000000003,0.0,
ImageNetV2,449,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.41069999999999995,0.0725,0.09986664152555987,0.0788,0.3585,0.6415,0.0,
ImageNetV2,449,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.4193,0.0725,0.09986664152555987,0.075,0.3672,0.6328,0.0,
ImageNetV2,449,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.4004,0.0695,0.09986807309541526,0.0716,0.3607,0.6393,0.0,B
ImageNetV2,450,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.19,0.071,0.09836664152555986,0.0732,0.5504,0.4496,0.0,
ImageNetV2,450,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.39549999999999996,0.0725,0.09986664152555987,0.0763,0.3534,0.6466000000000001,0.0,
ImageNetV2,450,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.38380000000000003,0.072,0.09936664152555987,0.0672,0.3528,0.6472,0.0,
ImageNetV2,450,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.38970000000000005,0.0695,0.09986807309541526,0.075,0.3512,0.6488,0.0,A
ImageNetV2,451,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.165,0.072,0.09936664152555987,0.0653,0.528,0.472,0.0,
ImageNetV2,451,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.36450000000000005,0.0725,0.09986664152555987,0.0701,0.342,0.6579999999999999,0.0,
ImageNetV2,451,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.378,0.0725,0.09986664152555987,0.0662,0.3506,0.6494,0.0,
ImageNetV2,451,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.3621,0.0695,0.09986807309541526,0.0631,0.3447,0.6553,0.0,B
ImageNetV2,452,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.19,0.0725,0.09986664152555987,0.0732,0.5504,0.4496,0.0,
ImageNetV2,452,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.36450000000000005,0.0725,0.09986664152555987,0.0701,0.342,0.6579999999999999,0.0,
ImageNetV2,452,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.4002,0.0725,0.09986664152555987,0.0715,0.3606,0.6394,0.0,
ImageNetV2,452,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.3931,0.0695,0.09986807309541526,0.0699,0.3572,0.6428,0.0,B
ImageNetV2,453,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.19,0.0715,0.09886664152555986,0.0732,0.5504,0.4496,0.0,
ImageNetV2,453,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.3601,0.0725,0.09986664152555987,0.0688,0.3395,0.6605,0.0,
ImageNetV2,453,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.4153,0.0725,0.09986664152555987,0.0746,0.3666,0.6334,0.0,
ImageNetV2,453,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.4032,0.0695,0.09986807309541526,0.0723,0.3618,0.6382,0.0,B
ImageNetV2,454,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.18,0.072,0.09936664152555987,0.0698,0.5403,0.4597,0.0,
ImageNetV2,454,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.40049999999999997,0.0725,0.09986664152555987,0.0774,0.3552,0.6448,0.0,
ImageNetV2,454,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.3919,0.0725,0.09986664152555987,0.0693,0.3563,0.6436999999999999,0.0,
ImageNetV2,454,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.38339999999999996,0.0695,0.09986807309541526,0.0733,0.3484,0.6516,0.0,A
ImageNetV2,455,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.20500000000000002,0.072,0.09936664152555987,0.0783,0.5638,0.43620000000000003,0.0,
ImageNetV2,455,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.40700000000000003,0.072,0.09936664152555987,0.0784,0.3574,0.6426000000000001,0.0,
ImageNetV2,455,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.4597,0.0725,0.09986664152555987,0.0837,0.382,0.618,0.0,
ImageNetV2,455,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.44089999999999996,0.0695,0.09986807309541526,0.0803,0.3753,0.6247,0.0,B
ImageNetV2,456,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.19,0.0705,0.09786664152555986,0.0732,0.5504,0.4496,0.0,
ImageNetV2,456,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.4012,0.0725,0.09986664152555987,0.0775,0.3553,0.6447,0.0,
ImageNetV2,456,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.42689999999999995,0.0725,0.09986664152555987,0.0767,0.3699,0.6301,0.0,
ImageNetV2,456,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.4105,0.0695,0.09986807309541526,0.074,0.3649,0.6351,0.0,B
ImageNetV2,457,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.19,0.072,0.09936664152555987,0.0732,0.5504,0.4496,0.0,
ImageNetV2,457,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.396,0.0725,0.09986664152555987,0.0765,0.3536,0.6464,0.0,
ImageNetV2,457,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.4014,0.0725,0.09986664152555987,0.072,0.3612,0.6388,0.0,
ImageNetV2,457,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.3882,0.0695,0.09986807309541526,0.0686,0.3552,0.6448,0.0,B
ImageNetV2,458,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.2,0.0725,0.09986664152555987,0.0767,0.5597,0.4403,0.0,
ImageNetV2,458,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.34619999999999995,0.072,0.09936664152555987,0.0662,0.3348,0.6652,0.0,
ImageNetV2,458,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.42100000000000004,0.0725,0.09986664152555987,0.0755,0.368,0.632,0.0,
ImageNetV2,458,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.40669999999999995,0.069,0.09936807309541526,0.0733,0.3634,0.6366,0.0,B
ImageNetV2,459,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.19,0.0725,0.09986664152555987,0.0732,0.5504,0.4496,0.0,
ImageNetV2,459,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.37839999999999996,0.0725,0.09986664152555987,0.0719,0.3456,0.6544,0.0,
ImageNetV2,459,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.4215,0.0725,0.09986664152555987,0.0756,0.3681,0.6319,0.0,
ImageNetV2,459,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.40059999999999996,0.0695,0.09986807309541526,0.0717,0.3608,0.6392,0.0,B
ImageNetV2,460,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.18,0.0715,0.09886664152555986,0.0698,0.5403,0.4597,0.0,
ImageNetV2,460,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.38970000000000005,0.072,0.09936664152555987,0.075,0.3512,0.6488,0.0,
ImageNetV2,460,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.3801,0.0725,0.09986664152555987,0.0665,0.3514,0.6486000000000001,0.0,
ImageNetV2,460,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.37860000000000005,0.0695,0.09986807309541526,0.072,0.3458,0.6542,0.0,A
ImageNetV2,461,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.215,0.0725,0.09986664152555987,0.0814,0.5712,0.42879999999999996,0.0,
ImageNetV2,461,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.37839999999999996,0.0725,0.09986664152555987,0.0719,0.3456,0.6544,0.0,
ImageNetV2,461,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.39280000000000004,0.072,0.09936664152555987,0.0698,0.3569,0.6431,0.0,
ImageNetV2,461,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.3861,0.0695,0.09986807309541526,0.0679,0.354,0.646,0.0,B
ImageNetV2,462,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.2,0.0715,0.09886664152555986,0.0767,0.5597,0.4403,0.0,
ImageNetV2,462,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.3889,0.0725,0.09986664152555987,0.0747,0.3505,0.6495,0.0,
ImageNetV2,462,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.4394,0.072,0.09936664152555987,0.0796,0.3745,0.6255,0.0,
ImageNetV2,462,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.4276,0.0695,0.09986807309541526,0.0771,0.3704,0.6295999999999999,0.0,B
ImageNetV2,463,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.17,0.072,0.09936664152555987,0.0665,0.5317,0.46830000000000005,0.0,
ImageNetV2,463,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.3637,0.072,0.09936664152555987,0.0698,0.3412,0.6588,0.0,
ImageNetV2,463,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.3919,0.0725,0.09986664152555987,0.0693,0.3563,0.6436999999999999,0.0,
ImageNetV2,463,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.3809,0.0695,0.09986807309541526,0.0669,0.3518,0.6482,0.0,B
ImageNetV2,464,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_monotone_ucb,2000,0.027366641525559867,0.05,0.215,0.0715,0.09886664152555986,0.0814,0.5712,0.42879999999999996,0.0,
