dataset,trial,epsilon,alpha,n,num_policies,oracle_lp_saved,oracle_lp_error,method,m,radius,alpha_used,selected_threshold,empirical_loss,ucb,realized_error,budget_saved,avg_cost,violated,chosen_source
ImageNetV2,83,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.40149999999999997,0.0695,0.09986807309541526,0.0721,0.3613,0.6387,0.0,B
ImageNetV2,84,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.125,0.053,0.09856314291989524,0.0518,0.4877,0.5123,0.0,
ImageNetV2,84,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.43979999999999997,0.0725,0.09986664152555987,0.0838,0.3684,0.6315999999999999,0.0,
ImageNetV2,84,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.4033,0.0725,0.09986664152555987,0.0724,0.362,0.638,0.0,
ImageNetV2,84,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.41400000000000003,0.0695,0.09986807309541526,0.0794,0.3604,0.6396,0.0,A
ImageNetV2,85,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.13,0.0535,0.09906314291989524,0.0535,0.4936,0.5064,0.0,
ImageNetV2,85,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.34119999999999995,0.0725,0.09986664152555987,0.0654,0.333,0.667,0.0,
ImageNetV2,85,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.3889,0.0725,0.09986664152555987,0.0689,0.3556,0.6444,0.0,
ImageNetV2,85,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.372,0.0695,0.09986807309541526,0.0651,0.3486,0.6514,0.0,B
ImageNetV2,86,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.125,0.0535,0.09906314291989524,0.0518,0.4877,0.5123,0.0,
ImageNetV2,86,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.3842,0.0725,0.09986664152555987,0.0736,0.349,0.651,0.0,
ImageNetV2,86,0.1,0.05,10000,202,0.616,0.0998,single_B_monotone_pac,2000,0.027366641525559867,0.05,0.39449999999999996,0.0725,0.09986664152555987,0.0704,0.3582,0.6417999999999999,0.0,
ImageNetV2,86,0.1,0.05,10000,202,0.616,0.0998,best_of_singles_bonferroni,2000,0.030368073095415258,0.025,0.38580000000000003,0.0695,0.09986807309541526,0.0678,0.3537,0.6463,0.0,B
ImageNetV2,87,0.1,0.05,10000,202,0.616,0.0998,lp_two_source_uniform_ucb,2000,0.04556314291989523,0.05,0.135,0.0535,0.09906314291989524,0.0557,0.4991,0.5009,0.0,
ImageNetV2,87,0.1,0.05,10000,202,0.616,0.0998,single_A_monotone_pac,2000,0.027366641525559867,0.05,0.38070000000000004,0.0725,0.09986664152555987,0.0726,0.3469,0.6531,0.0,
